species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Aquipseudomonas alcaligenes,1,11,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Metapseudomonas boanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marinobacter nauticus,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter haemolyticus,142,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,37,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. A2,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. LoGeW2-3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Acinetobacter sp. Z1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter johnsonii,127,13,NA,3,NA,NA,NA,6,NA,NA,NA,NA
Acinetobacter courvalinii,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter calcoaceticus,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter gandensis,21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter ursingii,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter larvae,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter venetianus,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,17,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA
Moraxella osloensis,14,32,10,44,NA,2,NA,3,NA,33,1,4
Psychrobacter sp. van23A,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Aquirhabdus parva,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylospira mobilis,31,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. 2B,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus sp. EFPC2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus mesophilus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotuvimicrobium sp. KM2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylocalor cossyra,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylomagnum ishizawai,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bathymodiolus thermophilus thioautotrophic gill symbiont,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Reidiella endopervernicosa,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,32,1,NA,1,52,11,NA,NA,NA,3,23,1
Marinobacterium aestuarii,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella sp. F11,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vreelandella aquamarina,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vreelandella profundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella subglaciescola,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas sp. PGE1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halotalea alkalilenta,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Billgrantia tianxiuensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharospirillum mangrovi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halioglobus sp. Uisw_031,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marichromatium purpuratum,13,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Candidatus Thiodictyon syntrophicum,1,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Sedimenticola thiotaurini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,32,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella putrefaciens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrimonas sp. YFM,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. KAN5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. THAF3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas xiamenensis,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoalteromonas carrageenovora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agarivorans aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptunicella sp. SCSIO 80796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio sp. YCSC6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio kushneri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio fortis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio mimicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiohalobacter sp. IOR34,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aeromonas enteropelogenes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeromonas caviae,4,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Tolumonas auensis,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Legionella fallonii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Immundisolibacter cernigliae,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Cardiobacterium hominis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. I71,176,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,106,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1650,44,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. ORS 111,22,10,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,17,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. B097,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NC92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Ash2021,6,31,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. 200,3,55,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. STM 3557,2,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. CCBAU 51753,2,16,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 26S5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 170,2,89,NA,1,NA,2,NA,NA,NA,3,NA,2
Bradyrhizobium sp. sBnM-33,2,35,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. Pha-3,1,8,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. CCBAU 53338,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB2312,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. A5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB3481,1,18,NA,NA,NA,NA,NA,NA,NA,1,NA,1
Bradyrhizobium sp. 1(2017),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB82,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NP1,1,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 86,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 285,1,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. BTAi1,1,15,NA,NA,NA,1,NA,2,NA,1,NA,NA
Bradyrhizobium arachidis,162,17,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium ontarionense,17,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,16,22,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bradyrhizobium zhanjiangense,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium erythrophlei,3,68,NA,NA,NA,1,NA,NA,NA,4,NA,NA
Bradyrhizobium ottawaense,4,23,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium paxllaeri,2,20,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium yuanmingense,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium guangxiense,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium symbiodeficiens,1,21,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bradyrhizobium huanghuaihaiense,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodopseudomonas palustris,35,50,NA,1,1,9,NA,NA,NA,2,NA,NA
Nitrobacter hamburgensis,13,22,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Nitrobacter sp. TKz-YC01,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Nitrobacter sp. NHB1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variibacter gotjawalensis,2,7,NA,2,32,2,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ISC25,40,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,53,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA
Mesorhizobium sp. L-2-11,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. AaZ16,7,16,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,8,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,5,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Mesorhizobium sp. DCY119,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 8,2,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B4-1-4,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ORM16,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ANAO-SY3R2,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. C395A,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. AR02,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,15,12,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 131-3-5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 113-3-9,3,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-8-5,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium muleiense,78,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,13,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium koreense,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium amorphae,2,14,NA,1,NA,NA,NA,NA,NA,NA,NA,1
Mesorhizobium australicum,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aminobacter sp. MDW-2,22,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllobacterium zundukense,2,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Phyllobacterium sp. T1018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelativorans sp. AA-79,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga sp. RSM25,151,10,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Microvirga sp. 17 mud 1-3,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Microvirga sp. M2,2,14,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Microvirga sp. VF16,1,9,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Microvirga ossetica,44,95,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga roseola,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,31,9,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Methylobacterium currus,34,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylobacterium nodulans,9,14,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylobacterium mesophilicum,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylorubrum extorquens,1,34,NA,3,NA,5,NA,NA,NA,3,NA,NA
Rhizobium beringeri,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. Pop5,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. TH2,2,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. 32-5/1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. ZK1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,27,49,NA,1,NA,5,NA,NA,1,NA,NA,NA
Rhizobium phaseoli,3,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhizobium gallicum,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium binae,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Agrobacterium vaccinii,33,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Agrobacterium vitis,22,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudorhizobium banfieldiae,46,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sp. RAC02,4,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sojae,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium chiapasense,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensifer adhaerens,3,12,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Ensifer canadensis,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shinella sp. HZN7,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,2,11,NA,NA,NA,2,NA,NA,NA,NA,1,NA
Ciceribacter thiooxidans,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hoeflea sp.,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peteryoungia desertarenae,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenggangzhangella methanolivorans,79,16,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Pseudolabrys taiwanensis,52,26,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Labrys sp. KNU-23,7,4,NA,2,NA,3,NA,NA,NA,NA,NA,NA
Labrys okinawensis,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Starkeya sp. ORNL1,3,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ancylobacter pratisalsi,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. ANAM02,10,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bosea sp. PAMC 26642,6,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. NBC_00550,4,19,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Bosea sp. AS-1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. RAC05,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. Tri-49,1,17,NA,NA,NA,2,NA,NA,NA,NA,NA,2
Bosea vaviloviae,2,9,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bosea beijingensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. DMF-1,9,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. MC1,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,49,NA,1,NA,1,NA,NA,NA,3,NA,NA
Methyloceanibacter sp. wino2,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhodomicrobium vannielii,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceaniradius stylonematis,9,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Devosia beringensis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia rhizosphaerae,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia lacusdianchii,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelagibacterium flavum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,4,15,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Stappia sp. ES.058,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breoghania sp. L-A4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseibium alexandrii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anderseniella sp. Alg231-50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyruvatibacter mobilis,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Phreatobacter cathodiphilus,3,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Blastochloris viridis,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aureimonas phyllosphaerae,2,7,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Aureimonas mangrovi,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,32,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Pseudorhodoplanes sinuspersici,1,23,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Terrirubrum flagellatum,2,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylocella tundrae,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,10,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Methyloraptor flagellatus,1,10,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Afifella sp. YEN Y35,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,234,15,NA,7,NA,2,NA,NA,NA,4,NA,NA
Sphingobium sp. JS3065,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Sphingobium sp. KCTC 72723,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. TKS,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,19,12,NA,NA,NA,1,NA,NA,NA,8,NA,NA
Sphingomonas sp. Y38-1Y,5,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingomonas sp. CL5.1,3,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. So64.6b,2,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. LY54,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. HT-1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. R1,1,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. SUN019,1,6,NA,NA,NA,3,NA,NA,NA,3,NA,NA
Sphingomonas sp. S1-29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. C3-2,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. FARSPH,1,15,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Sphingomonas sp. NIBR02145,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas flavalba,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sabuli,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,2,2,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sanxanigenens,1,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,22,NA,NA,NA,5,NA,NA,NA,2,NA,2
Sphingomonas hengshuiensis,1,4,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Sphingomonas abietis,1,13,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ZN18A2,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,3,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. RL4,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Novosphingobium resinovorum,9,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium olei,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Novosphingobium capsulatum,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. BSN-002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. QXT-31,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingorhabdus lacus,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium flavum,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium sp. XHP0239,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blastomonas sp. RAC04,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizorhabdus wittichii,1,16,NA,NA,NA,6,NA,1,NA,NA,NA,NA
Novosphingopyxis iocasae,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Citromicrobium sp. JL477,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stakelama saccharophila,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Allosphingosinicella indica,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingosinicella microcystinivorans,15,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingosinicella sp. BN140058,1,8,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qipengyuania psychrotolerans,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Qipengyuania flava,1,5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Alteriqipengyuania flavescens,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Erythrobacter sp. HL-111,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thalassovita sp.,114,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salipiger abyssi,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Celeribacter baekdonensis,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leisingera aquaemixtae,3,6,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Tateyamaria omphalii,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Jannaschia sp. W003,1,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Falsihalocynthiibacter sp. SS001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus tegillarcae,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus actinidiae,4,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,5,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paroceanicella profunda,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thioclava sp. 'Guangxiensis',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thioclava nitratireducens,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
