species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Proteiniphilum propionicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Carboxylicivirga sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,2,3,NA,NA,NA,NA,NA,NA,104,1,NA,NA
Hymenobacter baengnokdamensis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquirufa lenticrescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma linguale,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Ferruginibacter sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavihumibacter rivuli,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobacterium sp. LZ7M1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter gossypii,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dokdonia sp. MED134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christiangramia flava,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter butkevichii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euzebyella marina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonadota bacterium,33,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudogemmatithrix spongiicola,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Hydrogenedentota bacterium,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,25,1,NA,NA,4,3,NA,1,NA,NA,NA,NA
uncultured Granulicella sp.,10,3,NA,NA,441,10,NA,NA,NA,NA,NA,NA
Alloacidobacterium dinghuense,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,12,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Paludibaculum sp.,5,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium F-183,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Bryobacterales bacterium,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,43,129,NA,2,NA,1,NA,NA,NA,1,NA,1
Luteitalea pratensis,12,93,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,6,40,NA,1,1,NA,NA,NA,NA,2,NA,NA
Acidobacteriota bacterium,7,20,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Sulfidibacter corallicola,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. 21YS21S-2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla carotiformis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,9,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Planctomycetaceae bacterium,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia panareensis,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maioricimonas rarisocia,1,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetales bacterium ZRK34,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,9,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Limnoglobus roseus,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,12,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Phycisphaeraceae bacterium,1,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Humisphaera borealis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Pan216,5,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium K23_9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Poly30,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium syqfu,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Brocadia sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,7,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akkermansiaceae bacterium,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,7,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Termitidicoccus mucosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacunisphaera limnophila,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Opitutales bacterium,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Omnitrophota bacterium,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,54,10,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sorangium cellulosum,20,46,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Polyangium aurulentum,7,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter oryzae,2,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,2,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Corallococcus coralloides,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyxidicoccus parkwaysis,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myxococcus fulvus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cystobacter fuscus,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp.,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanogingivalaceae bacterium,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium TM7i,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Poribacteria bacterium,1,2,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Spirochaetia bacterium,12,7,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Marispirochaeta aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfobulbus sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfosarcina sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacterales bacterium,1,10,NA,NA,6,1,NA,1,NA,1,NA,1
Desulfovibrio subterraneus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfuromonas versatilis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium hwasookii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Candidatus Entotheonella sp.,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elusimicrobiota bacterium,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1367,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora phragmitis,20,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Apiospora aurea,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Neoarthrinium moseri,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,14,29,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Annulohypoxylon truncatum,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylaria bambusicola,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beauveria bassiana,302,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,1,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
Fusarium tjaetaba,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pochonia chlamydosporia,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Metarhizium acridum,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Trichoderma atroviride,1,4,1,NA,NA,3,NA,NA,NA,NA,NA,NA
Trichoderma breve,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Emericellopsis cladophorae,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Verticillium dahliae,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodiomyces alkalinus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colletotrichum karsti,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Chaetomium globosum,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Acrophialophora nainiana,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
Phialemonium atrogriseum,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Leptographium clavigerum,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,113,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hyaloscypha bicolor,86,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1574,223,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,34,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,14,9,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Penicillium hordei,11,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium digitatum,8,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium cosmopolitanum,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium verrucosum,6,2,NA,1,7,NA,NA,NA,NA,NA,NA,NA
Penicillium crustosum,5,28,NA,3,17,2,NA,NA,NA,NA,NA,NA
Penicillium solitum,5,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1
Penicillium brevicompactum,1,12,NA,4,NA,7,NA,NA,NA,NA,NA,NA
Penicillium subrubescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium oxalicum,1,1,NA,NA,4,1,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,28,6,NA,3,NA,3,NA,NA,NA,NA,18,12
Aspergillus chevalieri,9,2,NA,NA,NA,1,NA,NA,NA,1,NA,3
Aspergillus ruber,2,2,NA,2,NA,NA,1,NA,NA,NA,NA,6
Aspergillus heteromorphus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus alliaceus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus flavus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus viridinutans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus bombycis,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus wentii,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicilliopsis zonata,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Rasamsonia emersonii,5,1,NA,NA,56,3,NA,NA,NA,NA,NA,NA
Endocarpon pusillum,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyphellophora europaea,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,414,38,NA,NA,48,11,NA,NA,NA,NA,NA,1
Neohortaea acidophila,95,4,NA,NA,11,14,NA,NA,NA,NA,NA,NA
Baudoinia panamericana,16,3,NA,NA,64,1,NA,NA,NA,NA,NA,NA
Recurvomyces mirabilis,4,6,NA,NA,24,10,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,47,NA,NA,NA,NA,6,NA,NA,NA,NA,2,NA
Cercospora sojina,24,8,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Cercospora beticola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudocercospora fijiensis,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Sphaerulina musiva,1,1,NA,NA,NA,2,NA,NA,NA,NA,3,NA
Aureobasidium subglaciale,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
Aureobasidium pullulans,1,7,NA,NA,NA,7,NA,NA,NA,1,NA,NA
Aureobasidium melanogenum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria viburni,187,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Alternaria arbusti,61,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria ventricosa,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Alternaria triticimaculans,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Alternaria ethzedia,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,152,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Curvularia lunata,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plenodomus lingam,7,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Cucurbitaria berberidis,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,39,1,NA,NA,1,2,NA,NA,NA,NA,1,NA
Paraphaeosphaeria sporulosa,4,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Didymosphaeria variabile,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Westerdykella ornata,8,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Mytilinidion resinicola,1,3,NA,NA,21,15,NA,NA,NA,NA,NA,NA
Phyllosticta capitalensis,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Phyllosticta citriasiana,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Diplodia seriata,2,2,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Eremomyces bilateralis,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coniosporium apollinis,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Ramalina glaucescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacidia gigantensis,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Kluyveromyces marxianus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brettanomyces bruxellensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protomyces lactucae-debilis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,357,489,1748,507,NA,2,NA,3,NA,2,NA,70
Malassezia globosa,75,174,166,104,NA,3,NA,1,217,14,NA,1
Malassezia sympodialis,7,16,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomicrostroma glucosiphilum,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Moesziomyces antarcticus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus bovinus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus paluster,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Coniophora puteana,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleurotus ostreatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laetiporus sulphureus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus tetragattii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melampsora laricis-populina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lobosporangium transversale,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Radiomyces spectabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3657,6636,11205,15941,1776,339,741,336,12,713,62,535
Pan troglodytes,11,59,366,119,6,17,1,12,NA,7,8,20
Pongo abelii,1,9,21,23,NA,5,1,3,NA,5,NA,4
Symphalangus syndactylus,33,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
Macaca mulatta,3,10,38,39,6,4,NA,2,NA,1,NA,NA
Macaca fascicularis,4,6,3,11,NA,2,NA,NA,NA,NA,NA,4
Cercocebus atys,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA
Callithrix jacchus,3,3,8,7,NA,1,1,1,NA,1,NA,NA
Plecturocebus moloch,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcebus murinus,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexandromys fortis,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mus musculus,11,34,7,11,5,18,3,5,8,2,51,3
Rattus norvegicus,3,5,NA,1,1,3,1,NA,1,NA,NA,NA
Nannospalax galili,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heterocephalus glaber,10,30,28,14,5,10,NA,2,NA,1,NA,4
Ochotona princeps,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryctolagus cuniculus,1,3,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Equus caballus,12,48,4,19,5,13,NA,1,1,4,4,NA
Mustela lutreola,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mustela erminea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus scrofa,7,17,6,3,6,9,1,4,1,6,1,2
Oryx dammah,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteropus vampyrus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dasypus novemcinctus,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Antechinus flavipes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA
Pterocles gutturalis,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columba livia,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Motacilla alba,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haemorhous mexicanus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus vulgaris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neopsephotus bourkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larus michahellis,3,12,NA,NA,4,13,1,1,NA,NA,10,NA
Meleagris gallopavo,2,11,1,3,2,5,NA,3,1,NA,1,1
Gallus gallus,1,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Coturnix japonica,1,1,NA,NA,5,NA,2,NA,23,NA,NA,NA
Aythya fuligula,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Apteryx mantelli,10,23,2,4,5,13,NA,2,NA,2,5,1
Emydura macquarii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elgaria multicarinata,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphaerodactylus townsendi,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xenopus tropicalis,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Rana temporaria,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bombina bombina,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Andrias davidianus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protopterus annectens,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Amphiprion ocellaris,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzias melastigma,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzias latipes,2,8,1,1,6,8,NA,2,NA,NA,NA,1
Xiphophorus couchianus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salarias fasciatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis aureus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archocentrus centrarchus,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Betta splendens,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Mastacembelus armatus,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pungitius pungitius,2,13,NA,2,1,3,NA,2,8,NA,NA,NA
Trematomus bernacchii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Solea solea,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus zosterae,1,2,NA,NA,7,NA,NA,NA,NA,1,NA,NA
Doryrhamphus excisus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus nerka,1,2,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
Salvelinus namaycush,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salmo trutta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Osmerus eperlanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carassius gibelio,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puntigrus tetrazona,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Danio rerio,9,15,NA,2,1,7,1,6,8,1,NA,NA
Paramisgurnus dabryanus,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Ictalurus punctatus,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pangasianodon hypophthalmus,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Scleropages formosus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amia calva,4,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhincodon typus,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Strongylocentrotus purpuratus,5,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Timema cristinae,26,20,NA,2,5,15,NA,4,NA,NA,NA,NA
Timema monikensis,14,17,NA,2,2,17,NA,NA,2,1,NA,NA
Timema douglasi,3,14,NA,1,NA,7,NA,3,NA,NA,NA,3
Timema shepardi,3,7,NA,2,NA,5,NA,NA,NA,NA,NA,NA
Timema poppense,1,24,NA,NA,4,15,NA,NA,NA,1,NA,NA
Ceuthophilus hesperus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anopheles albimanus,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Uranotaenia lowii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila willistoni,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila navojoa,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Scaptodrosophila lebanonensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Musca domestica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megachile rotundata,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Osmia bicornis,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Polistes dominula,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Temnothorax curvispinosus,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
Ithomia drymo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthonomus grandis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ischnura elegans,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Penaeus monodon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procambarus clarkii,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Cyprideis torosa,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Megafenestra aurita,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panonychus citri,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipicephalus sanguineus,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA
Paramacrobiotus metropolitanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ylistrum balloti,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mercenaria mercenaria,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
