species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Rhagoletis zephyria,1,NA,NA,1,NA,NA,NA
Eurosta solidaginis,1,NA,1,NA,1,1,2
Drosophila takahashii,1,NA,NA,NA,NA,NA,NA
Drosophila serrata,1,NA,NA,NA,NA,NA,2
Drosophila busckii,1,NA,NA,NA,NA,NA,NA
Scaptodrosophila lebanonensis,1,NA,NA,1,1,NA,NA
Lucilia cuprina,1,NA,NA,NA,NA,1,NA
Toxorhynchites rutilus,2,NA,1,NA,NA,NA,NA
Malaya genurostris,1,NA,NA,NA,NA,NA,1
Anopheles bellator,1,2,NA,NA,NA,NA,NA
Bombus flavifrons,1,NA,NA,NA,NA,NA,NA
Apis dorsata,1,NA,NA,NA,NA,NA,NA
Osmia lignaria,1,NA,NA,NA,NA,NA,NA
Monomorium pharaonis,2,NA,NA,NA,NA,1,1
Trichogramma pretiosum,1,NA,NA,NA,NA,NA,NA
Leptopilina heterotoma,1,NA,NA,NA,NA,NA,NA
Diprion similis,1,NA,NA,NA,NA,NA,NA
Chilo suppressalis,2,NA,NA,NA,NA,NA,NA
Achroia grisella,1,NA,3,NA,1,NA,NA
Leptidea sinapis,2,NA,NA,NA,NA,NA,NA
Trichoplusia ni,1,1,1,NA,NA,1,NA
Plutella xylostella,1,NA,NA,NA,NA,NA,NA
Pectinophora gossypiella,1,NA,NA,NA,1,NA,NA
Tenebrio molitor,1,NA,NA,1,NA,NA,NA
Tribolium castaneum,1,NA,NA,NA,1,3,NA
Harmonia axyridis,1,2,1,NA,NA,2,3
Dendroctonus ponderosae,1,NA,NA,NA,NA,NA,NA
Photinus pyralis,1,NA,NA,NA,1,NA,NA
Brachysternus prasinus,1,NA,NA,NA,NA,NA,NA
Timema poppense,7,5,3,NA,2,2,15
Timema genevievae,2,1,NA,5,2,4,1
Timema cristinae,3,1,6,NA,1,5,5
Timema californicum,5,2,3,NA,2,NA,NA
Timema monikensis,1,3,9,8,3,1,2
Timema tahoe,3,NA,NA,NA,3,6,NA
Timema douglasi,2,NA,NA,NA,NA,2,NA
Timema shepardi,2,NA,NA,NA,NA,NA,NA
Acyrthosiphon pisum,2,NA,1,NA,1,NA,1
Melanaphis sacchari,1,NA,NA,NA,NA,NA,NA
Daktulosphaira vitifoliae,1,1,NA,NA,NA,NA,NA
Bemisia tabaci,1,NA,NA,NA,NA,NA,1
Macrosteles quadrilineatus,1,NA,NA,NA,NA,NA,NA
Epophthalmia elegans,2,NA,NA,NA,NA,NA,NA
Artemia franciscana,1,NA,NA,NA,NA,NA,NA
Macrobrachium nipponense,1,NA,1,NA,1,1,NA
Darwinula stevensoni,1,2,4,NA,1,1,2
Oppiella nova,2,2,1,1,1,1,1
Platynothrus peltifer,1,NA,NA,1,NA,NA,1
Argiope bruennichi,1,1,1,NA,NA,NA,NA
Strongyloides ratti,2,NA,NA,NA,NA,1,NA
Aplysia californica,3,3,NA,NA,1,NA,1
Physella acuta,2,NA,NA,NA,1,NA,NA
Littorina saxatilis,2,NA,1,NA,NA,NA,1
Saccostrea cuccullata,2,NA,NA,NA,NA,NA,1
Pecten maximus,1,NA,NA,NA,1,NA,1
Dreissena polymorpha,1,NA,1,NA,NA,1,2
Mercenaria mercenaria,1,1,NA,NA,NA,1,NA
Dicrocoelium dendriticum,4,2,4,71,67,NA,NA
Echinococcus granulosus,1,NA,NA,NA,NA,NA,NA
Spirometra erinaceieuropaei,1,2,2,4,5,3,3
Lineus longissimus,1,NA,NA,NA,NA,NA,NA
Dendronephthya gigantea,1,NA,1,NA,NA,NA,1
Corticium candelabrum,1,NA,NA,NA,NA,NA,NA
Malus domestica,4,1,1,1,NA,2,1
Rosa agrestis,1,2,3,3,4,3,2
Ziziphus jujuba,1,2,1,4,NA,NA,1
Cannabis sativa,1,1,3,NA,1,4,1
Medicago truncatula,2,NA,NA,1,NA,1,NA
Cicer arietinum,2,1,NA,NA,NA,NA,NA
Lotus japonicus,1,NA,1,NA,2,2,1
Glycine soja,1,NA,NA,NA,NA,NA,NA
Prosopis cineraria,1,NA,NA,NA,NA,2,NA
Populus trichocarpa,1,1,NA,NA,NA,NA,NA
Malpighia emarginata,1,1,2,NA,1,NA,1
Cucumis melo,1,2,NA,3,1,3,NA
Cucurbita moschata,1,NA,NA,NA,NA,NA,NA
Quercus suber,2,NA,NA,NA,NA,NA,NA
Brassica napus,1,NA,4,NA,NA,NA,NA
Camelina sativa,1,2,NA,NA,NA,1,1
Mangifera indica,1,NA,NA,NA,NA,NA,NA
Solanum melongena,5,NA,NA,NA,NA,NA,NA
Lycium barbarum,2,NA,NA,NA,NA,NA,NA
Capsicum annuum,1,NA,NA,2,NA,NA,NA
Nicotiana attenuata,1,NA,2,NA,3,NA,NA
Ipomoea nil,1,1,NA,NA,NA,NA,1
Andrographis paniculata,1,NA,NA,NA,NA,NA,1
Hydrostachys angustisecta,2,NA,NA,NA,NA,NA,NA
Cornus florida,1,NA,1,NA,1,1,NA
Helianthus annuus,1,NA,NA,NA,NA,NA,NA
Cynara cardunculus,1,NA,NA,NA,NA,NA,NA
Camellia sinensis,1,NA,1,NA,1,NA,NA
Amaranthus tricolor,1,NA,NA,1,NA,1,NA
Zea mays,4,NA,3,1,NA,NA,NA
Miscanthus floridulus,1,NA,NA,NA,1,NA,NA
Panicum virgatum,1,NA,NA,NA,1,NA,1
Eragrostis tef,2,3,2,3,2,2,3
Triticum aestivum,1,NA,NA,NA,NA,NA,1
Musa acuminata,2,1,2,1,1,3,NA
Musa textilis,1,NA,NA,NA,NA,NA,NA
Spirodela intermedia,1,NA,NA,1,NA,1,NA
Macadamia integrifolia,2,NA,NA,NA,NA,NA,NA
Nymphaea colorata,1,1,NA,NA,NA,NA,1
Araucaria cunninghamii,1,NA,NA,NA,NA,NA,NA
Cryptomeria japonica,1,NA,1,1,NA,NA,NA
Picea sitchensis,1,NA,NA,NA,NA,NA,NA
Selaginella moellendorffii,1,NA,NA,NA,NA,NA,NA
Plasmodium fragile,1,NA,NA,NA,NA,NA,NA
Plasmodium cynomolgi,1,NA,1,NA,NA,1,NA
Toxoplasma gondii,1,1,NA,NA,NA,NA,NA
Paramecium tetraurelia,1,NA,1,NA,1,NA,NA
Thalassiosira pseudonana,2,1,NA,NA,1,NA,1
Histiona aroides,1,NA,NA,NA,NA,NA,NA
Trypanosoma vivax,1,NA,NA,NA,NA,NA,NA
Cavenderia fasciculata,1,NA,NA,NA,1,NA,1
Thecamonas trahens,1,NA,NA,NA,NA,NA,NA
Haloquadratum walsbyi,2,NA,NA,NA,NA,NA,NA
Natronobacterium gregoryi,1,NA,NA,NA,NA,NA,NA
Methanothrix thermoacetophila,1,NA,NA,NA,NA,NA,NA
Methanospirillum stamsii,1,1,3,1,1,3,4
Methanosarcina barkeri,1,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,1,1,NA,NA,NA,NA,NA
uncultured Candidatus Nitrosopumilus sp.,1,NA,NA,NA,NA,NA,NA
uncultured marine thaumarchaeote KM3_04_H11,1,NA,NA,NA,NA,NA,NA
Vulcanisaeta distributa,1,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,112,NA,15,19,NA,49,1447
Qianjiang dicistro-like virus 52,2,1,NA,NA,NA,NA,NA
Iflaviridae sp.,1,NA,NA,NA,NA,NA,NA
White clover cryptic virus 2,1,NA,NA,NA,NA,NA,NA
Macdonaldcampvirus SB28,47,2,3,49,1,3,8
Caudoviricetes sp.,7,5,2,4,8,6,9
Siphoviridae sp. ctFIm6,2,NA,NA,NA,NA,NA,NA
Pseudomonas phage vB_PeaS_FBPa47,2,NA,NA,NA,NA,NA,NA
Enterococcus phage vB_Efs26_KEN12,1,NA,NA,NA,NA,NA,NA
Bacteriophage sp.,5,NA,NA,NA,NA,NA,1
Listeria phage vB_Lmo_3274,1,NA,NA,NA,NA,NA,NA
Listeria phage vB_Lmo_C2,5,NA,NA,NA,NA,NA,NA
Microviridae sp.,1,NA,NA,NA,NA,NA,NA
Turkeypox virus,1,NA,NA,NA,NA,NA,NA
synthetic construct,46,31,11,27,16,23,27
Saccharomyces cerevisiae synthetic construct,7,9,9,10,4,NA,15
translation factor module pTFM1,5,NA,NA,NA,NA,NA,NA
uncultured organism,10,8,NA,NA,7,NA,9
