species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Nostoc edaphicum,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nostoc commune,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
Cylindrospermum stagnale,1,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Trichormus azollae,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Anabaena sp. UHCC 0451,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synechococcus sp. CBW1107,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus sp. CC9902,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allocoleopsis franciscana,3,1,NA,NA,1,1,NA,1,NA,1,NA,NA
Chroococcidiopsis thermalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gloeobacter violaceus,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
Thermocoleostomius sinensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geitlerinema sp. PCC 7407,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Gastranaerophilales bacterium,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dehalogenimonas etheniformans,64,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dehalococcoidia bacterium,8,161,NA,2,3,26,NA,NA,NA,5,NA,NA
uncultured Dehalococcoidia bacterium,2,24,NA,NA,3,5,NA,NA,NA,1,NA,NA
Anaerolineales bacterium,5,18,NA,NA,7,NA,NA,1,NA,NA,NA,NA
Anaerolinea thermophila,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelolinea submarina,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aggregatilineales bacterium,3,19,NA,NA,3,2,NA,NA,NA,NA,NA,NA
Caldilinea aerophila,3,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Herpetosiphon aurantiacus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Promineifilum breve,1,13,NA,1,NA,NA,NA,NA,1,NA,NA,1
Deinococcus gobiensis,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus psychrotolerans,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus wulumuqiensis,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus taeanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus rubellus,1,4,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Thermus aquaticus,2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Allomeiothermus silvanus,1,179,NA,273,NA,221,NA,177,NA,83,NA,148
Abditibacteriota bacterium,11,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Metamycoplasma spumans,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycoplasmopsis arginini,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vulcanimicrobium alpinum,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Eremiobacterota bacterium,1,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Armatimonadota bacterium,1,4,NA,NA,1,1,NA,NA,1,NA,NA,NA
Escherichia coli,422,101,2,8,9,39,93,NA,NA,NA,3,NA
Escherichia albertii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella variicola,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella pneumoniae,73,152,NA,15,NA,18,NA,NA,8,NA,NA,NA
Klebsiella sp. A52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raoultella terrigena,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leclercia sp. S52,11,1,NA,NA,3,NA,NA,NA,NA,NA,1,NA
Leclercia sp. 29361,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leclercia sp. G3L,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
Leclercia adecarboxylata,6,5,1,NA,3,NA,NA,NA,NA,NA,2,NA
Enterobacter cloacae,6,3,NA,1,NA,5,NA,NA,NA,2,NA,NA
Enterobacter kobei,1,11,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
Enterobacter cancerogenus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosakonia sp. MUSA4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Stammera capleta,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pluralibacter gergoviae,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dickeya fangzhongdai,262,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dickeya poaceiphila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pectobacterium versatile,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenneria goodwinii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia symbiotica,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Serratia plymuthica,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia quinivorans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia sp. FGI94,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia marcescens,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahnella victoriana,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
Yersinia alsatica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea alhagi,14,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Pantoea sp. Nvir,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea agglomerans,2,14,NA,NA,NA,4,NA,NA,NA,NA,NA,3
Pantoea vagans,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erwinia sp. HDF1-3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Providencia rustigianii,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Proteus mirabilis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xenorhabdus sp. SF857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edwardsiella piscicida,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hafnia paralvei,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gallaecimonas sp. GXIMD1310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stutzerimonas stutzeri,366,28,NA,3,1,5,NA,NA,2,NA,NA,2
Pseudomonas koreensis,125,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas fluorescens,10,21,NA,4,4,2,NA,1,NA,1,NA,NA
Pseudomonas marginalis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,66,142
Pseudomonas syringae,54,6,NA,NA,3,1,NA,NA,NA,NA,NA,1
Pseudomonas amygdali,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KU26590,7,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Pseudomonas sp. Ost2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. P8_241,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. HS6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. 2hn,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. FP2338,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas sp. HOU2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. SL4(2022),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas sp. S09G 359,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. Z003-0.4C(8344-21),1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. LS44,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. RC10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. 273,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. DNDY-54,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas sp. gcc21,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. HN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. DTU12.3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pseudomonas putida,8,55,NA,8,4,NA,47,2,127,14,7,2
Pseudomonas oryzihabitans,3,3,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Pseudomonas plecoglossicida,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas mendocina,8,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas alcaligenes,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas solani,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas oryzae,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas chlororaphis,1,8,NA,2,NA,1,NA,NA,NA,NA,2,1
Pseudomonas phytophila,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas laurentiana,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas silesiensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas lalucatii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas baltica,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudomonas palleroniana,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas siliginis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,382,NA
Pseudomonas abieticivorans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Azotobacter chroococcum,1,6,NA,2,1,NA,NA,1,NA,NA,NA,NA
uncultured Pseudomonadales bacterium,21,16,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Marinobacter similis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marinobacter nauticus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonadales bacterium,1,42,NA,1,NA,7,NA,NA,NA,1,8,NA
uncultured Pseudohongiella sp.,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Luteimonas yindakuii,78,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. R10,52,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteimonas sp. MC1750,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stenotrophomonas maltophilia,89,30,NA,4,NA,13,NA,5,NA,3,7,6
Stenotrophomonas sp. ESTM1D_MKCIP4_1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas sp. YAU14D1_LEIMI4_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas pavanii,32,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas aracearum,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stenotrophomonas rhizophila,1,6,NA,NA,NA,NA,NA,NA,NA,NA,13,11
Xanthomonas hydrangeae,73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas sp. NCPPB 3005,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas rydalmerensis,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Xanthomonas citri,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas oryzae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas vesicatoria,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas fragariae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. S4-A87,26,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lysobacter sp. 5GHs7-4,7,5,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Lysobacter sp. KIS68-7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter capsici,37,17,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Lysobacter lycopersici,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter arenosi,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Lysobacter soli,1,7,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Pseudoxanthomonas sp.,49,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. X-1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. SL93,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas winnipegensis,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Thermomonas sp. XSG,17,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Thermomonas aquatica,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudolysobacter antarcticus,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Dyella telluris,29,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1
Dyella terrae,11,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Dyella sp. BiH032,2,5,1,NA,NA,2,NA,NA,NA,1,NA,NA
Dyella sp. M7H15-1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Dyella caseinilytica,1,2,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Dokdonella koreensis,41,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteibacter pinisoli,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteibacter flocculans,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Luteibacter aegosomatissinici,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahibacter amnicola,8,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Frateuria soli,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lysobacterales bacterium,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA
Acinetobacter haemolyticus,127,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acinetobacter johnsonii,104,18,NA,3,NA,NA,NA,6,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. Z1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter pittii,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter venetianus,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter soli,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter larvae,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter ursingii,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,19,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA
Moraxella osloensis,22,27,10,42,NA,5,NA,4,NA,30,1,4
Aquirhabdus parva,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Psychrobacter sp. van23A,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Chromohalobacter canadensis,188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinicola sp. JS01,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas sp. 1513,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas sp. Bachu 37,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas salifodinae,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Halomonas huangheensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Vreelandella profundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella subglaciescola,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halotalea alkalilenta,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Billgrantia tianxiuensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,26,6,NA,1,46,8,NA,NA,NA,3,10,NA
Marinomonas posidonica,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
Marinomonas sp. THO17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marinobacterium aestuarii,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Marinobacterium sp.,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Amphritea sp.,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Sedimenticola sp. (ex Thyasira tokunagai),106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sedimenticola thiotaurini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marichromatium purpuratum,13,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Thiodictyon syntrophicum,1,8,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Thiohalocapsa sp. PB-PSB1,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ectothiorhodospira haloalkaliphila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidihalobacter yilgarnensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorhodospira halochloris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromatiales bacterium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylospira mobilis,21,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. EFPC3,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Methylomonas sp. AM2-LC,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus sp. EFPC2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus mesophilus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotuvimicrobium sp. KM2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomagnum ishizawai,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Methylocalor cossyra,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Shewanella halifaxensis,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella violacea,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella sp. WE21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella aestuarii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella oncorhynchi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella baltica,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella decolorationis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cognaticolwellia beringensis,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassotalea sediminis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. KAN5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. THAF3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas xiamenensis,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoalteromonas aliena,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas carrageenovora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flocculibacter collagenilyticus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrimonas sp. YFM,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alteromonas sp. LMIT006,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Alteromonas sp. 009811495,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Agarivorans aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,34,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bathymodiolus thermophilus thioautotrophic gill symbiont,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Reidiella endopervernicosa,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celerinatantimonas diazotrophica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gammaproteobacteria bacterium,16,45,NA,NA,NA,4,NA,2,29,NA,1,NA
Vibrio scophthalmi,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio gazogenes,2,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
Vibrio sp. SNU_ST1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio sinaloensis,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Vibrio coralliilyticus,2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Vibrio fortis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio sp. YCSC6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio kushneri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aliivibrio wodanis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella anisa,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella fallonii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella clemsonensis,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Legionella cherrii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeromonas enteropelogenes,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeromonas veronii,2,10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
Oceanisphaera profunda,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tolumonas auensis,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
uncultured Gammaproteobacteria bacterium,7,54,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thiohalobacter sp. IOR34,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bibersteinia trehalosi,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Glaesserella sp. 15-184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haemophilus pittmaniae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
[Pasteurella] aerogenes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Immundisolibacter cernigliae,2,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Cardiobacterium hominis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dichelobacter nodosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Francisella endociliophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharophagus degradans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. I71,171,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,105,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,67,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1650,44,7,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. ORS 278,17,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. B097,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Ash2021,7,29,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. NC92,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,26,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. 200,3,52,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. CCBAU 51753,2,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 26S5,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. sBnM-33,2,32,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. ISRA435,10,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 170,2,78,NA,1,NA,2,NA,NA,NA,3,NA,2
Bradyrhizobium sp. A5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NP1,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB82,1,11,NA,1,NA,NA,2,1,NA,NA,NA,NA
Bradyrhizobium sp. CB3481,1,17,NA,NA,NA,NA,NA,NA,NA,1,NA,2
Bradyrhizobium sp. CB2312,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 53338,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 1(2017),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. BTAi1,1,14,NA,NA,NA,1,NA,1,NA,1,NA,NA
Bradyrhizobium arachidis,143,14,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium diazoefficiens,43,56,NA,NA,1,22,NA,NA,NA,8,NA,NA
Bradyrhizobium ontarionense,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
