species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Elusimicrobiota bacterium,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1342,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora phragmitis,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora aurea,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Neoarthrinium moseri,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,12,27,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Annulohypoxylon truncatum,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylaria bambusicola,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beauveria bassiana,300,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fusarium tjaetaba,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pochonia chlamydosporia,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Metarhizium acridum,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Trichoderma atroviride,2,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Emericellopsis cladophorae,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Verticillium dahliae,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodiomyces alkalinus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colletotrichum karsti,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Chaetomium globosum,5,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Acrophialophora nainiana,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
Phialemonium atrogriseum,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Leptographium clavigerum,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,97,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hyaloscypha bicolor,79,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1485,213,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,34,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,14,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Penicillium hordei,11,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium digitatum,8,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium cosmopolitanum,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium verrucosum,6,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA
Penicillium crustosum,5,27,NA,3,16,2,NA,NA,NA,NA,NA,NA
Penicillium solitum,5,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1
Penicillium brevicompactum,1,11,NA,4,NA,7,NA,NA,NA,NA,NA,NA
Penicillium subrubescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,28,6,NA,3,NA,3,NA,NA,NA,NA,18,12
Aspergillus chevalieri,9,2,NA,NA,NA,NA,NA,NA,NA,1,NA,3
Aspergillus ruber,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,6
Aspergillus heteromorphus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus alliaceus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus flavus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus viridinutans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus wentii,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus bombycis,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicilliopsis zonata,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Rasamsonia emersonii,5,1,NA,NA,50,3,NA,NA,NA,NA,NA,NA
Endocarpon pusillum,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyphellophora europaea,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,390,31,NA,NA,43,10,NA,NA,NA,NA,NA,1
Neohortaea acidophila,88,4,NA,NA,9,14,NA,NA,NA,NA,NA,NA
Baudoinia panamericana,9,3,NA,NA,48,1,NA,NA,NA,NA,NA,NA
Recurvomyces mirabilis,3,6,NA,NA,20,8,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,23,NA,NA,NA,NA,6,NA,NA,NA,NA,1,NA
Cercospora sojina,16,7,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Pseudocercospora fijiensis,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Sphaerulina musiva,1,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA
Aureobasidium subglaciale,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Aureobasidium pullulans,1,7,NA,NA,NA,7,NA,NA,NA,1,NA,NA
Aureobasidium melanogenum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria viburni,181,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Alternaria arbusti,59,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria ventricosa,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Alternaria triticimaculans,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Alternaria ethzedia,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,144,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Curvularia lunata,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plenodomus lingam,7,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Cucurbitaria berberidis,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,36,1,NA,NA,1,2,NA,NA,NA,NA,1,NA
Paraphaeosphaeria sporulosa,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Didymosphaeria variabile,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Westerdykella ornata,6,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Phyllosticta capitalensis,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Diplodia seriata,2,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Eremomyces bilateralis,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coniosporium apollinis,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Kluyveromyces marxianus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brettanomyces bruxellensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protomyces lactucae-debilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,351,482,1708,496,NA,2,NA,3,NA,2,NA,69
Malassezia globosa,72,172,162,103,NA,3,NA,1,212,13,NA,1
Malassezia sympodialis,7,16,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomicrostroma glucosiphilum,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coniophora puteana,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus bovinus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleurotus ostreatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laetiporus sulphureus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radiomyces spectabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3587,6543,11035,15774,1708,328,727,332,9,709,60,528
Pan troglodytes,5,56,358,117,6,15,1,12,NA,7,5,20
Pongo abelii,1,8,21,21,NA,5,1,3,NA,5,NA,4
Symphalangus syndactylus,32,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
Macaca mulatta,3,7,37,38,6,2,NA,2,NA,1,NA,NA
Macaca fascicularis,4,5,3,9,NA,2,NA,NA,NA,NA,NA,4
Cercocebus atys,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA
Callithrix jacchus,3,3,8,7,NA,1,NA,1,NA,1,NA,NA
Plecturocebus moloch,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexandromys fortis,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mus musculus,2,21,5,10,1,13,2,3,3,2,29,2
Rattus norvegicus,1,4,NA,1,1,3,NA,NA,1,NA,NA,NA
Heterocephalus glaber,7,24,22,13,3,6,NA,2,NA,NA,NA,4
Ochotona princeps,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mustela erminea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mustela lutreola,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equus caballus,8,39,3,18,3,11,NA,1,1,3,3,NA
Pteropus vampyrus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus scrofa,2,12,5,3,2,7,1,3,NA,4,1,2
Dasypus novemcinctus,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Antechinus flavipes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Pterocles gutturalis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columba livia,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Motacilla alba,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neopsephotus bourkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larus michahellis,2,8,NA,NA,3,8,NA,NA,NA,NA,9,NA
Meleagris gallopavo,1,8,1,2,1,5,NA,3,NA,NA,1,1
Apteryx mantelli,4,16,2,3,3,11,NA,2,NA,1,4,1
Sphaerodactylus townsendi,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrias davidianus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xenopus tropicalis,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
Amphiprion ocellaris,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzias melastigma,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzias latipes,1,6,1,1,4,7,NA,1,NA,NA,NA,NA
Xiphophorus couchianus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salarias fasciatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Betta splendens,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Pungitius pungitius,1,8,NA,1,NA,2,NA,2,NA,NA,NA,NA
Solea solea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doryrhamphus excisus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus nerka,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
Carassius gibelio,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puntigrus tetrazona,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Danio rerio,6,11,NA,2,NA,4,1,5,2,1,NA,NA
Paramisgurnus dabryanus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pangasianodon hypophthalmus,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Rhincodon typus,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Strongylocentrotus purpuratus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timema cristinae,18,19,NA,2,1,13,NA,2,NA,NA,NA,NA
Timema monikensis,12,11,NA,2,1,13,NA,NA,1,1,NA,NA
Timema shepardi,3,7,NA,2,NA,3,NA,NA,NA,NA,NA,NA
Timema douglasi,1,12,NA,1,NA,5,NA,4,NA,NA,NA,2
Ceuthophilus hesperus,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anopheles albimanus,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila navojoa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polistes dominula,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Osmia bicornis,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax curvispinosus,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Ithomia drymo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penaeus monodon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procambarus clarkii,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Panonychus citri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mercenaria mercenaria,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ylistrum balloti,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dicrocoelium dendriticum,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirometra erinaceieuropaei,1,11,1,1,NA,1,NA,NA,NA,NA,NA,NA
Echinopora horrida,11,2,NA,3,2,3,NA,1,NA,NA,NA,NA
Citrus cavaleriei,321,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,83,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus x limon,3,124,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
Citrus x clementina,1,395,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
Camelina sativa,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gossypium raimondii,1,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Cannabis sativa,6,32,1,NA,NA,11,12,5,4,2,NA,NA
Argentina anserina,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ziziphus jujuba,1,17,NA,1,NA,8,NA,NA,NA,1,NA,NA
Betula pendula,4,608,NA,11,271,69,NA,NA,NA,35,NA,NA
Alnus glutinosa,3,149,NA,2,NA,36,NA,NA,3,8,NA,NA
Jatropha curcas,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Vitis retordii,1,10,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Torenia fournieri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coffea arabica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum bicolor,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Ananas comosus,1,10,1,NA,1,5,NA,4,NA,1,NA,NA
Chamaecyparis obtusa,5,40,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Chamaecyparis formosensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emiliania huxleyi,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eimeria tenella,1,4,NA,NA,NA,11,NA,1,NA,NA,NA,NA
Acytostelium subglobosum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloprofundus sp. MHR1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured marine group II/III euryarchaeote KM3_149_A03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Ignicoccus hospitalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,22,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,1,20,33,55,1,7,NA,1,NA,3,NA,2
eukaryotic synthetic construct,11,56,NA,62,NA,NA,NA,NA,NA,NA,NA,NA
Human artificial chromosome vector 21HAC4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured organism,1,5,NA,NA,NA,4,NA,2,NA,NA,NA,NA
