species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Kluyveromyces marxianus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,425,4884,NA,16,NA,5,NA,NA,NA,2,NA,NA
Alnus glutinosa,6,690,NA,17,51,239,NA,NA,10,36,NA,2
Corylus avellana,3,738,NA,29,111,139,NA,3,NA,49,NA,9
Juglans regia,1,19,NA,NA,1,12,NA,NA,NA,1,NA,NA
Carya illinoinensis,1,28,NA,1,NA,12,NA,NA,NA,NA,NA,NA
Quercus robur,1,103,NA,1,26,20,NA,NA,NA,7,NA,NA
Vigna radiata,3,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Vigna unguiculata,1,7,NA,2,NA,6,NA,NA,NA,1,NA,NA
Lotus japonicus,1,3,NA,NA,1,4,1,NA,NA,NA,NA,NA
Vicia villosa,1,13,NA,NA,NA,11,12,3,NA,2,NA,NA
Lupinus angustifolius,2,11,NA,1,NA,7,1,NA,NA,NA,NA,NA
Euphorbia lathyris,6,15,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Populus trichocarpa,1,250,NA,17,NA,14,NA,1,NA,7,1,NA
Cucumis melo,3,20,NA,3,NA,35,NA,NA,NA,NA,NA,NA
Benincasa hispida,1,14,NA,NA,NA,17,NA,NA,NA,NA,NA,NA
Cucurbita pepo,1,19,NA,2,3,14,NA,NA,NA,NA,NA,NA
Humulus lupulus,2,24,NA,1,1,21,NA,1,NA,1,NA,1
Argentina anserina,1,4,NA,1,NA,2,NA,NA,NA,1,NA,NA
Salvia hispanica,4,4,NA,NA,NA,3,NA,2,NA,1,NA,NA
Nicotiana sylvestris,2,8,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Helianthus annuus,2,19,NA,1,NA,18,NA,NA,NA,NA,NA,NA
Cynara cardunculus,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Malania oleifera,1,11,NA,NA,2,22,NA,NA,1,NA,NA,NA
Dioscorea cayenensis,24,7,NA,NA,NA,4,NA,1,NA,NA,NA,NA
Miscanthus floridulus,3,10,NA,NA,7,12,NA,NA,NA,NA,NA,NA
Zea mays,1,13,1,1,4,8,NA,NA,NA,1,NA,1
Sorghum bicolor,1,4,NA,NA,4,2,NA,NA,NA,NA,1,NA
Phragmites australis,1,16,NA,NA,126,5,NA,NA,NA,NA,NA,NA
Triticum dicoccoides,3,34,NA,144,2,6,NA,18,NA,17,2,4
Elaeis guineensis,3,16,NA,2,NA,17,NA,2,NA,NA,NA,NA
Phoenix dactylifera,1,18,NA,1,NA,7,NA,NA,4,NA,NA,NA
Asparagus officinalis,2,6,NA,NA,NA,9,NA,2,NA,1,NA,NA
Macadamia integrifolia,1,10,NA,2,2,9,NA,NA,NA,NA,NA,NA
Cryptomeria japonica,4,806,NA,22,5,396,1,4,NA,15,NA,2
Ostreococcus tauri,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania mexicana,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania martiniquensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spironucleus salmonicida,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronorubrum aibiense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archaeoglobus sulfaticallidus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
