species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Marinomonas posidonica,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
Marinobacterium aestuarii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Amphritea sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Sedimenticola sp. (ex Thyasira tokunagai),106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sedimenticola thiotaurini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marichromatium purpuratum,9,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Thiodictyon syntrophicum,1,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Ectothiorhodospira haloalkaliphila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidihalobacter yilgarnensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromatiales bacterium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylospira mobilis,9,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. EFPC3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotuvimicrobium sp. KM2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus sp. EFPC2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomagnum ishizawai,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Methylocalor cossyra,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Shewanella halifaxensis,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella violacea,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella sp. WE21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella baltica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella decolorationis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrimonas sp. YFM,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. THAF3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas xiamenensis,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudoalteromonas carrageenovora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flocculibacter collagenilyticus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cognaticolwellia beringensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassotalea sediminis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agarivorans aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bathymodiolus thermophilus thioautotrophic gill symbiont,18,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Reidiella endopervernicosa,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gammaproteobacteria bacterium,14,39,NA,NA,NA,3,NA,2,21,NA,1,NA
Legionella anisa,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella fallonii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella clemsonensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio scophthalmi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio sinaloensis,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Vibrio sp. SNU_ST1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio gazogenes,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Vibrio fortis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aliivibrio wodanis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio kushneri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Gammaproteobacteria bacterium,7,50,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Aeromonas enteropelogenes,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceanisphaera profunda,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glaesserella sp. 15-184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haemophilus pittmaniae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
[Pasteurella] aerogenes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiohalobacter sp. IOR34,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Immundisolibacter cernigliae,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Cardiobacterium hominis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dichelobacter nodosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,105,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. I71,87,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,50,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1650,23,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,17,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. B097,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NC92,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Ash2021,6,26,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 170,2,78,NA,1,NA,2,NA,NA,NA,3,NA,1
Bradyrhizobium sp. CCBAU 51753,2,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ISRA435,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 200,2,50,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. sBnM-33,2,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. 26S5,3,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 53338,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. A5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NP1,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB82,1,10,NA,1,NA,NA,1,1,NA,NA,NA,NA
Bradyrhizobium sp. CB3481,1,16,NA,NA,NA,NA,NA,NA,NA,1,NA,1
Bradyrhizobium sp. CB2312,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 1(2017),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium arachidis,133,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium diazoefficiens,40,63,NA,NA,NA,20,NA,NA,NA,6,NA,NA
Bradyrhizobium ontarionense,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,9,19,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bradyrhizobium erythrophlei,3,65,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Bradyrhizobium zhanjiangense,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium japonicum,1,10,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Bradyrhizobium ottawaense,1,10,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium huanghuaihaiense,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium canariense,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium paxllaeri,1,17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium yuanmingense,1,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Rhodopseudomonas palustris,26,46,NA,1,NA,8,NA,NA,NA,NA,NA,NA
Nitrobacter hamburgensis,18,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Tardiphaga robiniae,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variibacter gotjawalensis,2,5,NA,1,16,1,NA,1,NA,NA,NA,NA
Bradyrhizobiaceae bacterium,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. L-2-11,76,7,NA,NA,5,3,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-1-1,21,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,46,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. DCY119,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,5,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B4-1-4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. C395A,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. AR02,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 8,1,10,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,10,10,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 131-3-5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,55,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium amorphae,4,12,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium loti,1,7,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Aminobacter aminovorans,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitratireductor sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitratireductor mangrovi,1,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Phyllobacterium sp. T1018,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Phyllobacterium zundukense,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Chelativorans sp. AA-79,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium beringeri,126,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. SRDI969,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. Pop5,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. 32-5/1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. TH2,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,38,23,NA,NA,NA,4,NA,NA,3,NA,NA,NA
Rhizobium etli,9,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhizobium rhizogenes,7,6,NA,NA,NA,1,NA,NA,NA,NA,NA,2
Rhizobium gallicum,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium bangladeshense,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium phaseoli,1,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Agrobacterium tumefaciens,36,19,NA,NA,NA,7,NA,NA,NA,3,NA,NA
Agrobacterium vaccinii,14,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sp. RAC02,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sojae,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Ensifer adhaerens,2,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,3,14,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Ciceribacter thiooxidans,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georhizobium profundi,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Peteryoungia desertarenae,1,2,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,75,11,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Microvirga ossetica,46,87,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga sp. 17 mud 1-3,3,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga sp. VF16,2,14,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Methylobacterium currus,37,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylobacterium nodulans,7,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylorubrum extorquens,3,31,NA,3,NA,5,NA,NA,NA,2,NA,NA
Chenggangzhangella methanolivorans,52,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Xanthobacter sp. YC-JY1,13,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Xanthobacter autotrophicus,2,14,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pseudolabrys taiwanensis,10,22,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Labrys sp. KNU-23,5,6,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Ancylobacter pratisalsi,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Starkeya sp. ORNL1,1,13,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Bosea sp. ANAM02,9,4,NA,NA,NA,NA,NA,1,NA,2,NA,NA
Bosea sp. PAMC 26642,5,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. NBC_00550,4,15,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Bosea sp. RAC05,2,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bosea sp. Tri-49,1,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bosea vaviloviae,2,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bosea vestrisii,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nordella sp. HKS 07,14,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,3,55,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Pseudorhodoplanes sinuspersici,1,19,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. DMF-1,8,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. ghe19,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hyphomicrobium sp. MC1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,37,NA,1,NA,NA,NA,NA,NA,3,NA,NA
Methyloceanibacter sp. wino2,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Phreatobacter cathodiphilus,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Roseibium sp.,5,11,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Stappia sp. ES.058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breoghania sp. L-A4,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Labrenzia sp. VG12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aurantimonas sp. HBX-1,8,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Martelella sp.,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Devosia sp. A16,1,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Devosia sp. RR2S18,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia beringensis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia lacusdianchii,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosiaceae bacterium,1,9,NA,NA,2,1,NA,NA,NA,NA,NA,NA
uncultured Pleomorphomonas sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Anderseniella sp. Alg231-50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ochrobactrum quorumnocens,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Ancalomicrobiaceae bacterium S20,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Blastochloris viridis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodobiaceae bacterium,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,1,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Terrirubrum flagellatum,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Cohaesibacter sp.,1,16,NA,NA,NA,2,NA,NA,1,NA,NA,NA
Sphingobium yanoikuyae,93,15,NA,3,NA,3,NA,NA,NA,3,NA,NA
Sphingobium sp. JS3065,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. KCTC 72723,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,15,11,NA,NA,NA,1,1,NA,NA,8,NA,NA
Sphingomonas sp. Y38-1Y,3,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. LY54,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. CL5.1,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingomonas sp. R1,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. So64.6b,1,7,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Sphingomonas sp. S1-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,8,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Sphingomonas sabuli,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas bisphenolicum,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas abietis,1,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Sphingomonas lacunae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,17,NA,NA,NA,4,NA,NA,NA,2,NA,2
Sphingomonas sanxanigenens,2,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,4,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. EMRT-2,5,7,NA,NA,NA,1,NA,NA,NA,NA,NA,2
Novosphingobium sp. ZN18A2,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. RL4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium resinovorum,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium olei,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium ginsenosidimutans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. BSN-002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. DBS4,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. QXT-31,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis chilensis,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizorhabdus phycosphaerae,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingorhabdus lacus,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citromicrobium sp. JL477,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allosphingosinicella indica,1,3,NA,NA,NA,1,NA,NA,5,NA,NA,NA
Stakelama saccharophila,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Blastomonas sp. RAC04,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium flavum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingosinicella microcystinivorans,13,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingosinicella sp. BN140058,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingosinicellaceae bacterium,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alteraurantiacibacter sp.,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsuneonella mangrovi,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qipengyuania psychrotolerans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qipengyuania flava,1,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Alteriqipengyuania flavescens,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erythrobacter sp. HL-111,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sulfitobacter sp. S190,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassovita sp.,19,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salipiger abyssi,10,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Roseovarius sp.,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celeribacter baekdonensis,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus zhejiangensis,41,8,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Paracoccus pantotrophus,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus seriniphilus,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus sp. (in: a-proteobacteria),1,8,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,3,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccaceae bacterium,3,32,NA,NA,NA,2,NA,1,NA,1,NA,NA
Thioclava nitratireducens,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Rhodobacteraceae bacterium,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Parasedimentitalea marina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fontisubflavum oceani,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Amylibacter sp.,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Roseomonas haemaphysalidis,78,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Roseomonas gilardii,1,14,NA,1,NA,6,NA,NA,NA,2,NA,NA
uncultured Lichenicoccus sp.,41,2,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
Acidocella sp. MX-AZ03,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Komagataeibacter xylinus,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sediminicoccus sp. KRV36,2,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,26,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Thalassobaculaceae bacterium,4,13,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Azospirillum thiophilum,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. B510,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Azospirillum argentinense,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niveispirillum cyanobacteriorum,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,1,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhodospirillales bacterium,4,48,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Rhodospirillaceae bacterium,1,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Magnetospirillum sp. XM-1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevundimonas subvibrioides,4,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Caulobacter sp. 73W,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,15,NA,1,NA,1,NA,1,NA,1,NA,1
Caulobacter mirabilis,1,5,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Phenylobacterium sp. LH3H17,1,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
