species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Escherichia coli,219,184,NA,NA,6,53,NA,NA,NA,NA,4,NA
Escherichia albertii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella pneumoniae,93,264,NA,22,300,9,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella sp. A52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raoultella terrigena,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enterobacter hormaechei,3,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
Enterobacter cancerogenus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Franconibacter daqui,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosakonia sp. MUSA4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pluralibacter gergoviae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Superficieibacter sp. HKU1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dickeya fangzhongdai,138,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia liquefaciens,4,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Yersinia alsatica,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea agglomerans,13,2,NA,NA,NA,3,NA,1,NA,NA,NA,4
Erwinia sp. HDF1-3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edwardsiella piscicida,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallaecimonas sp. GXIMD1310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas maltophilia,100,111,NA,8,NA,37,NA,7,NA,7,NA,5
Stenotrophomonas sp. ESTM1D_MKCIP4_1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas sp. WHRI 8082,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Stenotrophomonas pavanii,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas aracearum,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteimonas yindakuii,91,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. R10,53,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteimonas sp. MC1750,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas fraxinea,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Xanthomonas hydrangeae,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas rydalmerensis,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Lysobacter sp. S4-A87,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. 5GHs7-4,7,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lysobacter soli,3,10,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Lysobacter capsici,19,11,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp.,38,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. X-1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermomonas sp. XSG,5,3,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
Thermomonas aquatica,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudolysobacter antarcticus,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoluteimonas lycopersici,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylella taiwanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylella fastidiosa,1,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA
Dyella caseinilytica,15,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Dyella telluris,12,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1
Dyella terrae,8,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Dyella sp. BiH032,1,3,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Tahibacter amnicola,8,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tahibacter sp. UC22_41,3,10,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Dokdonella koreensis,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteibacter flocculans,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Acinetobacter haemolyticus,122,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,35,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. A2,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. Z1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter johnsonii,109,13,NA,3,NA,NA,NA,6,NA,NA,NA,NA
Acinetobacter courvalinii,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter gandensis,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter ursingii,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter venetianus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,20,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA
Moraxella osloensis,22,27,10,44,NA,2,NA,3,NA,32,1,4
Psychrobacter sp. van23A,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Aquirhabdus parva,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas fluorescens,38,8,NA,2,1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KU26590,7,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Pseudomonas sp. Ost2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. YJ42,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. RtIB026,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. SL4(2022),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas sp. DTU12.3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pseudomonas sp. HN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. 2hn,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. gcc21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B22129,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas sp. HLS-6,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas syringae,25,5,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Pseudomonas viridiflava,1,2,NA,1,NA,3,NA,5,NA,NA,3643,97
Pseudomonas aeruginosa,18,86,NA,2,NA,8,NA,NA,NA,4,2,NA
Pseudomonas oryzihabitans,2,5,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Pseudomonas putida,5,31,NA,2,NA,NA,55,3,123,12,8,5
Pseudomonas taetrolens,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas chlororaphis,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas lundensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas huanghezhanensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas palleroniana,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phytophila,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas siliginis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,383,NA
Ectopseudomonas mendocina,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ectopseudomonas toyotomiensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquipseudomonas alcaligenes,1,10,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Azotobacter chroococcum,1,4,NA,2,1,NA,NA,1,NA,NA,NA,NA
Methylocaldum szegediense,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylospira mobilis,13,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotuvimicrobium sp. KM2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus sp. EFPC2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Methylocalor cossyra,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,37,NA,NA,NA,48,11,5,NA,NA,2,8,1
Marinobacterium aestuarii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella sp. F11,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vreelandella profundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella aquamarina,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vreelandella subglaciescola,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas sp. PGE1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Billgrantia tianxiuensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharospirillum mangrovi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bathymodiolus thermophilus thioautotrophic gill symbiont,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Reidiella endopervernicosa,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marichromatium purpuratum,9,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Thiodictyon syntrophicum,1,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Sedimenticola thiotaurini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrimonas sp. YFM,4,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. THAF3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas xiamenensis,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoalteromonas carrageenovora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agarivorans aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptunicella sp. SCSIO 80796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halioglobus sp. Uisw_031,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salinivibrio kushneri,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeromonas caviae,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thiohalobacter sp. IOR34,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Legionella fallonii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Immundisolibacter cernigliae,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aggregatibacter sp. HMT-949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiobacterium hominis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,476,108,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Alcaligenes sp. WGS1538,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Achromobacter seleniivolatilans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,168,67,NA,1,NA,12,NA,NA,NA,NA,NA,1
Variovorax sp. RKNM96,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. V15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. SRS16,13,6,NA,4,NA,6,NA,NA,NA,NA,NA,NA
Acidovorax sp. 1608163,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. GBBC 1281,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acidovorax sp. NCPPB 3576,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. RAC01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,25,14,NA,9,NA,8,NA,17,NA,10,1,12
Ramlibacter tataouinensis,4,29,NA,NA,NA,6,NA,NA,NA,1,NA,1
Comamonas thiooxydans,3,7,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
Rhodoferax sp. BAB1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax sediminis,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Alicycliphilus denitrificans,1,37,NA,1,NA,1,NA,NA,NA,1,NA,NA
Herminiimonas arsenitoxidans,105,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_106,6,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Pseudoduganella aquatica,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massilia sp. R2A-15,2,4,NA,1,NA,1,NA,NA,NA,2,3,NA
Massilia endophytica,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Duganella sp. BuS-21,2,7,NA,NA,NA,3,NA,NA,NA,NA,NA,4
Herbaspirillum sp. meg3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noviherbaspirillum sp. ST 5-3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Collimonas pratensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Janthinobacterium sp. J1-1,1,2,NA,NA,NA,1,NA,NA,NA,NA,7,4
Burkholderia lata,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia pseudomultivorans,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Burkholderia vietnamiensis,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. PAMC 28687,2,3,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
Burkholderia sp. EMB26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. FERM BP-3421,1,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Burkholderia gladioli,1,20,NA,NA,NA,1,NA,1,NA,1,NA,NA
Cupriavidus necator,24,12,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Cupriavidus sp. DF5525,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus taiwanensis,1,21,NA,1,NA,NA,NA,2,NA,NA,NA,NA
Paraburkholderia terricola,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. FT54,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia pallida,2,2,NA,NA,NA,2,NA,NA,NA,NA,3,NA
Paraburkholderia graminis,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia ginsengisoli,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia hospita,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia bonniea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia caribensis,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia mannitolilytica,17,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia pseudosolanacearum,1,17,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Ralstonia insidiosa,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-UH35A,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. VK25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycoavidus cysteinexigens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,14,32,NA,2,NA,1,NA,NA,NA,1,NA,NA
Caldimonas aquatica,5,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Paucibacter sediminis,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piscinibacter sakaiensis,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptothrix cholodnii,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquabacterium olei,3,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas sp. Is79A3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sideroxydans sp. CL21,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bergeriella denitrificans,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neisseria meningitidis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinibacter bivalviorum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinimonas koreensis,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Jeongeupia sp. USM3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deefgea piscis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitiniphilus eburneus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea sp. USM4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospira sp. APE16,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Azoarcus sp. DN11,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,5,3,NA,1,NA,2,NA,1,NA,2,NA,4
Mariprofundus aestuarium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes onderdonkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramuribaculum intestinale,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muribaculum gordoncarteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porphyromonas endodontalis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parabacteroides goldsteinii,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum propionicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Draconibacterium sp.,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga pollutisoli,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sediminibacterium sp. TEGAF015,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
Flavihumibacter rivuli,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phnomibacter sp. MR,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraflavitalea soli,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Niastella koreensis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,7,NA,NA,NA,NA,NA,NA,1051,1,NA,NA
Hymenobacter sp. APR13,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter canadensis,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hymenobacter baengnokdamensis,2,3,NA,NA,NA,NA,NA,NA,8,1,NA,NA
Algoriphagus halophytocola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algoriphagus sanaruensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma oryzicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christiangramia flava,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Mucilaginibacter sp. cycad4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. KACC 22063,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliscomenobacter hydrossis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Palauibacter sp.,107,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas groenlandica,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas phototrophica,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,1,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirellulimonas nuda,1,8,NA,NA,NA,NA,NA,NA,NA,2,4,NA
Rosistilla carotiformis,14,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla ulvae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
Stieleria marina,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria magnilauensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,5,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,16,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Gimesia panareensis,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Maioricimonas rarisocia,1,7,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Crateriforma conspicua,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,10,31,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Aquisphaera giovannonii,3,24,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Kolteria novifilia,9,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Limnoglobus roseus,1,16,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Humisphaera borealis,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacunisphaera limnophila,82,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,9,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Opitutus sp. GAS368,3,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Oleiharenicola sp. Vm1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Termitidicoccus mucosus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actomonas aquatica,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nibricoccus sp. IMCC34717,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Coraliomargarita akajimensis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,19,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseibacillus persicicus,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Protochlamydia naegleriophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,79,86,NA,NA,28,7,NA,1,NA,NA,NA,1
Polyangium aurulentum,7,21,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Chondromyces crocatus,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandaracinus amylolyticus,1,40,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus exercitus,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,5,23,1,NA,NA,4,NA,NA,NA,1,NA,NA
Pyxidicoccus parkwaysis,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
